Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
11568,0,0.2914688405546916,59,1,3.464112958183692,805.2159133062457,9,0,2,0,0.0
11569,1,0.5791302372200708,42,0,0.592882543695664,1926.3149542171625,11,0,0,0,1.0
11570,0,0.2558567337415312,65,0,2.5598387936909934,,16,0,2,0,3.0
11571,1,0.25498785513688366,48,0,0.24658506160954485,,6,0,1,0,1.0
11572,0,0.019787570157409354,46,1,0.3377772839924571,6074.51908098327,10,0,0,1,1.0
11573,1,0.38678034150865503,52,1,1.3367575110487628,6730.836338394333,17,0,0,0,1.0
11574,0,0.43275311480673323,43,1,0.31308331055589006,1514.3162608703658,8,0,0,0,1.0
11575,0,0.46108313179706933,56,1,0.12684706570347457,1999.4075998899423,7,0,2,0,0.0
11576,0,0.26540693862538767,44,1,1.5484031870914152,8374.58105918692,7,0,2,0,1.0
11577,0,0.16621055581313166,58,0,3.274426762647528,14285.940755894522,8,0,0,0,1.0
11578,1,0.26406101600254145,69,1,3.6649832588597286,2496.9227827591026,11,0,0,0,2.0
11579,1,0.18099842430220056,41,1,5.501679228150111,5891.311491008227,14,0,1,0,3.0
11580,0,0.2761175865662989,50,0,3.1325899333358036,,11,0,2,0,1.0
11581,0,0.22156043136770115,58,1,0.5419610736649717,5803.920590380194,6,0,1,0,2.0
11582,1,0.39714956631383064,45,0,0.8908588073258825,4129.3016770782515,3,0,0,0,2.0
11583,0,0.09066840387782442,58,0,0.6659501398257471,3138.6404388651245,10,0,1,0,1.0
11584,0,0.61047239688042,59,0,0.8582681172698677,,6,0,1,0,0.0
11585,0,0.2431623383651288,67,0,1.771841373550458,5257.160489456998,10,0,4,0,1.0
11586,0,0.11546853480202553,43,0,0.5995866714748807,6452.735457694218,6,0,4,0,0.0
11587,0,0.05057291765310439,38,0,0.3947229919619936,6167.347097971317,8,0,1,0,0.0
11588,0,0.21316455828972097,47,0,1.061193040016533,2783.062210690477,8,0,0,0,1.0
11589,0,0.31333909313438346,38,0,9.810768207694304,,6,0,1,0,2.0
11590,0,0.28249859675703903,59,0,3.4149073589807113,3922.286754683722,1,1,1,0,1.0
11591,0,0.6564418848871904,35,0,0.2698757136366093,3873.4338261166536,12,0,1,0,2.0
11592,0,0.14691099828917142,84,1,0.42156609534432976,6135.650599515126,7,0,1,0,1.0
11593,0,0.6021253461758279,70,0,3.082589412062467,2589.059389710029,6,1,0,1,2.0
11594,0,0.2049807029374702,52,0,3585.269149054172,2114.6574272658013,10,0,1,0,1.0
11595,0,0.19468305590910184,64,0,0.37493950602217807,,10,0,3,1,5.0
11596,0,0.08686767448781531,29,0,3.1382441085006527,,3,0,0,0,0.0
11597,0,0.3051116462390096,87,0,0.7310526110117268,3860.2568272646918,7,0,0,0,0.0
11598,0,0.2790540853429609,43,0,1.169142760534282,1273.905188618765,9,0,0,1,2.0
11599,0,0.3630332143066062,50,0,0.5971617552829699,9644.643355556886,5,1,1,0,2.0
11600,0,0.23103111432982676,26,0,0.21506982583604214,7092.628954581512,4,0,2,0,1.0
11601,1,0.03500675380101064,58,0,0.4754969492571789,,8,0,0,0,1.0
11602,1,0.22428252992172448,36,0,1.6874335230445066,,5,0,1,0,0.0
11603,1,0.07534446737476655,53,0,0.5467898038611365,1700.7593935941306,13,0,3,0,1.0
11604,0,0.15978402091854313,44,0,0.461279779527718,,9,0,0,0,1.0
11605,0,0.6785568102979823,36,0,0.21634770709139772,3208.6531491073806,5,0,2,0,1.0
11606,0,0.08163351121208486,40,0,1.093620123298386,2504.8898145313738,10,0,1,0,0.0
11607,0,0.23942381191052348,55,0,1.1363777170417224,6974.6244923073245,9,0,0,0,2.0
11608,0,0.10039343141323404,34,0,0.33687384888815314,15692.783590128396,4,0,3,1,2.0
11609,1,0.47120583525075915,41,1,1.0665153916271746,13979.36500761488,8,0,1,1,0.0
11610,0,0.09539733805225369,61,0,1.1374113888863708,7596.9453128444675,14,0,1,0,2.0
11611,0,0.4166962008012791,88,0,1.315583506232689,4811.866282556498,10,0,2,0,1.0
11612,0,0.36521769087431627,58,0,1.2211395836448904,4226.461407953042,5,0,0,1,2.0
11613,1,0.19873943370232763,39,2,0.43572908932787435,2609.326678607375,5,0,2,0,1.0
11614,0,0.04603593432025437,46,0,1.3350594499586865,4069.1392574123147,8,0,1,0,0.0
11615,0,0.3065672417234298,52,0,0.9382285694847359,9283.248066534583,7,0,0,0,0.0
11616,0,0.147645770417966,47,0,1.227071977546356,17609.56311764739,5,0,1,0,0.0
11617,1,0.27911342370204684,64,0,2.401445778520742,2775.1583430887713,8,0,0,0,2.0
11618,0,0.07859410207844089,55,0,2.912514937563955,1216.204911078787,12,0,1,0,0.0
11619,0,0.18611982149619388,64,0,1.9518415631157615,3389.3322437313304,9,0,2,0,0.0
11620,1,0.32080850491484886,47,1,1.5659912309076975,9253.599398780694,11,0,2,0,0.0
11621,0,0.7865639698568521,70,0,4.2600036721427195,,14,0,4,0,0.0
11622,0,0.044359636329752705,49,2,0.36948695387374086,12295.994582891799,9,0,0,0,1.0
11623,0,0.01485355500383896,38,0,0.2670934737958558,12084.750514122448,7,0,1,0,1.0
11624,0,0.24419962317332128,82,0,4.466983278239764,2711.6368966420773,3,0,0,0,1.0
11625,0,0.364910443708396,26,0,3.742768039288013,2765.640239519077,5,0,2,0,0.0
11626,0,0.21999502462229023,41,1,2.784593441559079,,11,0,0,0,0.0
11627,0,0.40115102565684396,43,1,0.7121531131174256,3084.559642661421,8,0,1,0,0.0
11628,0,0.1061352692930683,87,0,6.891711117809532,9319.53905079943,3,0,1,0,0.0
11629,0,0.21428307431907537,77,0,0.378391097867683,15323.471714725967,10,0,1,0,1.0
11630,0,0.12390219990025605,72,0,0.4920841675091398,6259.540694382953,9,0,5,0,2.0
11631,0,0.1607098151367413,47,1,0.2459539751478497,4110.974269722799,11,0,2,0,1.0
11632,0,0.01903490172164651,85,0,0.5238096994714474,,5,0,2,0,3.0
11633,0,0.3369304842805454,57,0,1.0665537392149225,4542.52993753743,11,0,3,0,2.0
11634,0,0.09640514092043725,65,0,0.552239292943572,,3,0,1,0,0.0
11635,0,0.28214291318762075,54,0,1.9867457346278805,1764.9004209644272,8,0,1,1,3.0
11636,0,0.3941240206979921,51,1,1.5079753671678866,9367.776526001537,7,0,0,0,1.0
11637,1,0.13520887025075354,48,1,2.0826068356109646,3652.8399136638172,6,0,1,2,1.0
11638,1,0.3925956031627131,49,0,3.770521564335796,8982.118878662885,10,0,3,0,1.0
11639,0,0.15432441308964812,60,0,4.2208970716071885,4877.343698466437,2,1,1,0,1.0
11640,1,0.08086810361844204,57,0,1.0691410722793597,6051.440882231889,8,0,0,0,0.0
11641,0,0.47929644373536323,51,0,1.268970266660506,3006.8116773507395,3,0,2,0,1.0
11642,0,0.023808323769859318,73,1,0.4625276806874773,,12,0,2,0,2.0
11643,0,0.1347822895427339,18,0,10.0,7703.495657781247,4,0,0,0,0.0
11644,0,0.17954300208662527,59,0,0.21250919200055,4482.5673733950725,9,0,0,1,2.0
11645,0,0.14358409026844782,62,0,0.3229338854947823,2267.692761616879,11,0,0,0,1.0
11646,0,0.11407874480327461,68,0,0.5593784830464293,5314.009098728066,10,0,2,0,2.0
11647,0,0.5380152576722984,51,0,0.052300338686426015,6437.99549293886,7,0,2,0,1.0
11648,0,0.5751446773037925,54,0,0.7553631490765282,,10,1,0,0,0.0
11649,0,0.553136913764712,65,0,1.067176751089364,,4,0,1,0,3.0
11650,0,0.7249874601382227,72,0,0.41161945623283835,4697.356194179522,13,0,1,1,2.0
11651,1,0.5846117827849502,47,0,1.1212496563548098,3350.5017332871494,12,0,0,0,0.0
11652,0,0.5446555082108818,55,0,0.18868599316511456,4188.881450882092,8,1,1,0,0.0
11653,0,0.15371363749697492,75,0,0.30227779912092384,3406.315695014914,8,0,1,0,
11654,0,0.25375718623547366,22,0,1.9475437212078528,7004.533477083266,17,1,0,1,1.0
11655,0,0.08701342535500621,42,0,1.803173841599908,10190.035253529526,11,0,1,0,0.0
11656,0,0.299230608070302,72,0,1.2653239147838198,11706.318895153474,11,0,3,0,1.0
11657,0,0.31817933766084905,67,1,2.3479884062896867,3682.8989649344603,7,0,2,0,0.0
11658,0,0.5896944053275185,59,0,0.940225336536145,3434.345062059006,6,0,1,0,0.0
11659,0,0.14881248552015203,45,0,1.952610701450354,3661.8505113290958,12,0,1,0,1.0
11660,0,0.39832570766386627,39,0,0.556210076896994,1271.0188919669502,6,0,4,0,1.0
11661,0,0.19446215514294815,43,0,0.24712393650924744,,12,1,1,0,0.0
11662,0,0.2086924702477184,73,0,1.0929725348777968,,7,0,0,0,
11663,0,0.011271943679743731,43,0,3.2293525695964576,6409.203083960717,11,0,2,0,1.0
11664,1,0.21670391186771898,53,0,0.8250885918520083,6931.42806207332,5,1,0,0,0.0
11665,0,0.11530764543273112,41,0,0.4383882910011476,2845.9548230707655,10,0,1,0,0.0
11666,0,0.15532230874939093,63,0,1.7056706923330247,,5,0,0,0,2.0
11667,0,0.29017422365925394,44,0,0.16184711670719815,4069.792666928183,10,0,1,0,2.0
11668,0,0.08347077261401598,50,0,1.9651112395109571,,9,0,0,0,1.0
11669,0,0.12430896834454468,28,0,0.2305401408764205,7955.44918136192,5,0,2,0,1.0
11670,0,0.21295697197339208,29,1,1.5019706037923128,,12,0,2,0,0.0
11671,0,0.28735923615247305,52,0,4.075969464140036,2198.417531082996,4,0,2,0,1.0
11672,0,0.47971902742662065,33,0,0.2948087204313219,3988.200050934084,9,0,0,0,1.0
11673,0,0.05553939553632844,81,0,8.128900281120345,1889.5186775618947,6,0,1,1,0.0
11674,1,0.35498149169789095,23,1,3.126630205024937,1299.416770533531,2,0,2,0,1.0
11675,0,0.11462731554229016,40,0,2.171244083746203,,10,0,2,0,1.0
11676,0,0.6867847468398226,52,0,0.6108960083801376,4146.831335980322,11,0,2,0,3.0
11677,1,0.37428582562472756,46,0,3.417680451764338,7641.670968706721,7,0,1,0,2.0
11678,0,0.43906023380439096,36,96,1.1048938555778378,7753.941502835837,9,0,0,0,0.0
11679,1,0.3977644622067964,38,0,1.3913061478593585,14936.166052736564,8,0,2,0,0.0
11680,0,0.12219501030510019,38,0,7.326649393083552,,6,0,3,0,1.0
11681,0,0.209669726465487,47,1,1.4490734532234781,,8,0,0,0,0.0
11682,0,0.08888577578780817,79,0,1.2334596000764402,4124.561846431206,7,0,1,0,0.0
11683,0,0.1716267744925516,53,0,1.0341029577132355,4267.235505628731,9,0,1,0,0.0
11684,0,0.1429882368146117,68,0,0.44114117654516244,21086.361416710413,3,0,1,0,1.0
11685,0,0.30055075380669083,59,0,1.7470120814542278,5901.406587131572,9,0,1,0,1.0
11686,0,0.4155123579022866,67,0,0.7970365863462519,6271.6326367361535,15,0,1,0,1.0
11687,1,0.059520507857214154,18,0,5.094306379861409,2204.861530518158,6,0,0,0,1.0
11688,0,0.38980010834158624,47,0,4.477248483573842,6550.492996470001,8,0,0,1,1.0
11689,0,0.41569116898268016,70,1,0.6589101668528444,7791.840578900855,6,0,0,0,2.0
11690,0,0.3657437792706801,43,1,0.867102074007039,10691.636609662412,12,0,0,0,0.0
11691,0,0.08359722056341137,76,0,0.2513084953174098,7639.284053014419,5,0,2,1,0.0
11692,0,0.5697531003895964,72,0,0.06675101034496204,4497.528219726594,9,0,0,0,0.0
11693,1,0.15976276098657852,45,0,1.7295420323277335,4365.131880523982,11,0,3,0,1.0
11694,0,0.29458715331797936,44,0,0.5378166179818147,4672.939168035904,9,0,1,0,2.0
11695,0,0.27222975548501976,37,0,2.2052030245433176,,3,0,1,0,0.0
11696,0,0.0969982554057794,43,0,0.3497983139984957,11936.489220363224,10,0,0,0,0.0
11697,0,0.09097019691228193,34,0,0.7325328455165561,,8,0,1,0,2.0
11698,0,0.1643823116531868,58,0,0.8861359717369881,,8,0,0,0,1.0
11699,0,0.09413700223719317,31,0,0.8489160231518522,20342.081228690655,11,0,0,0,1.0
11700,0,0.38451007400909865,60,0,0.1076614590204087,,5,0,2,0,0.0
11701,0,0.23944851877113843,60,0,2.6392413163644486,3561.578049537034,7,0,0,0,0.0
11702,0,0.2328935015100362,28,0,0.8683148351428853,4876.13982627234,4,0,4,0,1.0
11703,0,0.6192496580859372,73,0,0.22361621827971156,,10,1,0,0,0.0
11704,0,0.15126110493663977,59,1,4.224278389389329,2563.617158522562,3,0,1,0,0.0
11705,1,0.1727283451033505,62,1,4.439839075705119,1477.3249302656498,8,0,0,0,3.0
11706,0,0.42521626922557204,41,0,1.2224412672164682,3952.3672079435873,9,0,1,0,0.0
11707,0,0.4820274051390952,60,0,0.884137598570664,9189.519580858157,9,0,1,0,0.0
11708,0,0.3494546990549253,67,0,0.7085351798089299,8448.595044573723,8,0,1,1,3.0
11709,0,0.05871235298612817,50,0,0.2897370121223078,2903.02646272738,12,0,0,0,1.0
11710,1,0.6308815392654972,80,0,0.896718853849051,5734.016677528765,4,0,1,0,1.0
11711,0,0.3739443396133151,52,2,0.093365860040647,12712.230882966745,10,0,0,1,0.0
11712,1,0.34432312962609424,67,1,3.593199361162807,1695.8732319712983,8,0,1,0,1.0
11713,0,0.0655514888432073,56,0,0.4151708615040404,4397.602626215746,7,1,0,0,1.0
11714,0,0.5007164166320579,60,0,0.15710305599740237,6006.199132369134,13,0,1,0,1.0
11715,0,0.20546728048290297,28,0,0.23279628980455283,,8,0,0,1,1.0
11716,0,0.42917765161246785,57,0,0.9096095968590615,8914.579627676942,12,0,1,0,0.0
11717,1,0.07947301043568859,41,0,1.587912392827254,1722.4823898509671,11,0,1,0,2.0
11718,0,0.285183248252203,40,0,0.6255436517711106,2430.681470228575,7,0,1,0,
11719,0,0.06161163718358576,76,0,0.4732467677958791,7922.237360185505,11,0,1,0,1.0
11720,0,0.07948483435933965,49,1,0.3190310757484622,1492.851244434737,4,0,2,0,2.0
11721,0,0.7652194077096409,37,0,2.920717052079429,8675.319973804826,7,0,0,0,0.0
11722,1,0.3721674461189525,46,0,2.005975419281637,6733.650579390502,6,0,2,0,2.0
11723,0,0.6681481523093671,33,0,1.3537613370445163,,9,0,2,0,2.0
11724,0,0.0816874501040675,72,1,0.24160821957450984,3538.6382007707916,4,0,1,0,0.0
11725,0,0.2938411440378951,42,0,0.5588716681868905,7022.586705383614,9,1,0,0,0.0
11726,0,0.2284586892879966,59,1,0.5539708757530148,2163.318579157015,7,0,1,0,0.0
11727,0,0.44042018491312174,70,0,7.832447222163806,3676.9781549060526,13,0,0,0,0.0
11728,0,0.12360258786626258,44,1,1.1242853789170262,5041.39071336754,16,0,1,0,1.0
11729,0,0.3031665400677113,59,0,3121.7091442755946,2619.8580157115325,11,0,3,0,0.0
11730,0,0.1608726474716871,37,0,8.230795185657994,5725.440722891862,6,0,0,0,0.0
11731,0,0.13426505538461983,86,0,2.5434017775178104,2206.261956061002,11,0,0,0,0.0
11732,0,0.22172071152896303,65,0,2.6422914175460255,,7,0,0,0,2.0
11733,0,0.47838475098085276,49,0,4.805595770590368,16635.51610253496,6,0,0,0,2.0
11734,0,0.3753992733242853,41,2,3.2345083842991387,2039.2432313064485,17,0,0,0,1.0
11735,0,0.6792563451560403,50,1,0.5678185516695584,4837.7640440937585,9,0,0,1,1.0
11736,0,0.10556911427718824,47,1,0.8106202320949286,,5,0,0,0,0.0
11737,1,0.2456538870111347,79,1,1.5869195523014,,7,0,0,0,2.0
11738,0,0.00678270896997116,34,0,1.138726292576792,8033.4103686054,6,0,2,0,1.0
11739,0,0.05616229484125757,53,0,0.11310548765667326,3635.711034745645,9,0,0,0,1.0
11740,0,0.468989747252193,51,0,0.1859108820273339,,9,0,1,0,0.0
11741,1,0.15266159755005035,50,0,0.9725926602171147,6305.126748638032,9,1,0,0,1.0
11742,0,0.40912302488688274,50,0,0.1215743316197311,4697.741827767115,12,0,0,0,0.0
11743,0,0.18898844919415575,50,0,0.20855133012125893,2390.8666247386022,12,0,1,0,
11744,1,0.04949844541534984,64,2,0.5583768383320981,7941.3753168324465,8,0,3,0,1.0
11745,1,0.4312245778238701,60,0,1.0928169215953312,6080.812554823121,5,0,0,0,0.0
11746,0,0.13131232262676434,57,0,2.0866400007209687,1686.4343287860618,4,0,0,0,1.0
11747,0,0.16349220582732332,18,0,2.9434987177693843,2501.965957205999,7,0,1,0,1.0
11748,0,0.13125148612439919,56,0,1.4252651283326374,707.459074711837,10,0,0,0,0.0
11749,1,0.0946097911386871,28,1,3.2578447729726103,1889.4881203952882,6,0,0,0,
11750,0,0.08594038080073334,61,0,0.40293423272768936,3946.706123726463,10,1,2,0,0.0
11751,0,0.09757111846506614,72,0,0.3020987425906204,2347.0184378828476,8,0,3,0,1.0
11752,0,0.2274475723014722,39,1,0.8005386672762189,2745.8154652099115,7,0,1,0,2.0
11753,0,0.07039671662535804,48,0,2.2056715582643487,13009.031295808258,18,0,1,1,0.0
11754,0,0.06495746419009095,43,1,2.661664804986021,,6,0,1,0,0.0
11755,1,0.39683019875646275,69,1,4.424881029800315,3022.175661076012,7,0,3,0,3.0
11756,0,0.06529103995539802,53,1,1.9275426489783314,8565.316339757828,9,0,2,0,1.0
11757,0,0.1315151840372022,76,0,10.0,,2,0,1,0,0.0
11758,0,0.3220233004485193,57,0,2.5359468111152337,,6,0,1,0,1.0
11759,1,0.1700615874581675,55,0,0.92537253495858,6058.692145089153,5,0,0,0,
11760,0,0.5437700900553808,52,0,3.284392799112056,10602.299116909568,12,0,1,0,2.0
11761,1,0.16603594500966662,63,0,6.475588155218681,8422.50514353372,2,0,1,0,0.0
11762,0,0.40374524636259096,27,1,0.1799724495520944,2102.398291211016,6,0,1,1,1.0
11763,0,0.1640715664380477,53,0,0.6005008744735647,,8,0,1,0,0.0
11764,0,0.6986941929952485,51,0,0.3010865016610015,3339.417412156066,12,0,0,0,0.0
11765,0,0.22337373128902172,62,0,0.8393433683963458,11011.896184710222,8,0,0,0,0.0
11766,0,0.31166191825246975,49,1,0.5244560311155871,3273.7931110806917,3,0,2,0,0.0
11767,0,0.1677591081998746,37,0,1.8574267923868775,,8,0,1,0,0.0
11768,0,0.004886862888855751,52,0,4.6028005118143085,10083.719303891223,10,0,2,0,1.0
11769,0,0.5342261453383724,36,0,4.563833505260763,5894.468873703705,10,0,0,0,1.0
11770,1,0.36869182419128055,25,0,2.846429303976377,21552.51179693801,9,0,0,0,1.0
11771,0,0.023485690528739955,62,0,1.4681245181703066,,10,0,0,1,0.0
11772,1,0.2148785869565612,60,0,0.33435136953398453,3418.0136231438173,10,0,3,0,1.0
11773,0,0.2933639248315937,58,1,4.194055198002465,10779.24081005388,4,0,2,0,2.0
11774,0,0.08294145095973543,70,1,4.919328860373575,2007.468471047552,7,0,1,0,2.0
11775,0,0.11474377711858101,42,0,0.0199763900720923,12379.345168671067,12,0,2,0,3.0
11776,0,0.25928376043005097,31,0,10.0,2110.7133132067315,4,1,0,0,0.0
11777,0,0.047873049269086684,51,0,0.16504536643442128,7533.812450906319,15,0,0,0,1.0
11778,0,0.2169280828547619,47,0,0.3675744466197128,1352.7086672895537,6,0,0,0,1.0
11779,0,0.3184510836421156,40,1,2.1283193381648777,,9,0,1,1,0.0
11780,0,0.11159426995706201,50,1,0.2722729503824567,1884.3319943707095,8,0,2,0,1.0
11781,1,0.4428218185641345,43,0,0.9819455962551167,18927.90686859902,5,1,2,0,2.0
11782,0,0.30864976114278225,26,0,0.2636753245833625,2321.244262750401,7,0,0,1,1.0
11783,0,0.30507796790969405,45,0,2.2894641804810147,2751.2210043789187,9,0,1,0,0.0
11784,0,0.31772419215394576,36,0,0.7640818163085068,7149.503333377293,9,1,0,0,1.0
11785,0,0.33110904843229505,55,0,0.5960000813124836,3227.069277077083,6,0,2,0,0.0
11786,1,0.16885931891144088,42,0,2.394931402955961,8022.194965715547,10,0,0,0,0.0
11787,0,0.22129843771489904,67,0,0.6178888989912354,2988.0517785481748,5,0,2,2,1.0
11788,0,0.30858820805089077,74,0,3.413811575092753,,7,0,1,0,0.0
11789,0,0.43947847624100483,61,0,0.42998880780653714,4820.866225556511,10,0,0,0,1.0
11790,1,0.1978430328648122,30,1,0.3557915454612155,2096.760146750042,10,0,1,0,1.0
11791,0,0.1367828620985282,73,0,1.2176487732806538,6486.357832112658,9,0,1,0,0.0
11792,0,0.11819056579158645,74,0,1.6053231542573498,9082.538144885953,5,0,1,0,0.0
11793,0,0.15727036931427002,52,0,0.905532321904612,7237.981498762074,9,0,0,0,0.0
11794,0,0.04998902639986218,70,1,0.5380049615489307,7710.178437735904,8,0,1,0,2.0
11795,0,0.5745381171674503,44,0,0.285614921712012,,7,0,0,0,0.0
11796,1,0.11420826832722021,25,0,1.2307556441178464,3557.618281493823,6,0,0,0,0.0
11797,0,0.01398646852472863,41,0,1.1934065806155507,4192.5079253084095,6,0,1,0,1.0
11798,0,0.10300972762690856,76,0,0.7507759035243099,13603.96903909749,10,0,0,0,1.0
11799,0,0.07311615446446133,31,2,7.766479164641443,3271.764851247802,6,0,1,1,1.0
11800,0,0.09709317361568531,51,0,0.4396473043510364,981.2093633051712,10,0,0,0,1.0
11801,0,0.22951275135976795,52,0,10.0,2433.829800115236,6,0,0,0,0.0
11802,0,0.1469720109160553,44,0,0.7087894709888218,3093.828958183907,5,0,0,0,1.0
11803,0,0.21651369903470655,45,0,3.7861290622842065,1086.2237452974614,8,0,1,0,0.0
11804,0,0.42543520960861786,53,1,1.4977454595803859,9682.658340235825,7,0,2,0,2.0
11805,1,0.10726181152648903,44,0,4.474533445082487,1638.102727209229,9,0,2,0,1.0
11806,0,0.3309955797521448,32,0,10.0,6715.778815977051,9,0,1,0,0.0
11807,0,0.07376740889917542,55,0,1.4141303588852954,2287.7459077152107,3,0,2,0,0.0
11808,0,0.5446508315107368,67,0,0.38194295960930974,14113.528114100582,6,0,0,0,1.0
11809,0,0.07354248851776628,64,0,0.1563897874826366,,7,0,0,0,0.0
11810,0,0.31332817069131774,40,0,0.5727785186668172,3514.3920895465626,11,0,1,1,0.0
11811,1,0.05236123362983593,34,2,4.328207511944669,7113.70235754277,8,0,2,0,1.0
11812,1,0.27037071551856817,48,0,4.787798157149552,2428.16148838712,8,0,2,0,1.0
11813,0,0.22914732188857262,73,0,4.352519505117122,7353.138675429698,6,0,4,0,0.0
11814,0,0.038674452101531254,61,0,0.8230296075177503,3508.107378444684,8,0,2,0,2.0
11815,0,0.11530271032086128,61,0,3.5910831688023026,3241.458647663527,14,0,1,0,1.0
11816,0,0.4140835038623834,64,0,1.890204828500192,4622.550568300046,7,0,1,0,0.0
11817,0,0.4439140955176081,57,0,0.37617329395752347,,11,0,1,0,1.0
11818,0,0.331997974530553,53,1,0.6115863665324213,,5,0,0,0,0.0
11819,0,0.245855408110598,61,0,9.243877183956467,6233.1651528590255,8,0,1,0,1.0
11820,0,0.3230349078427967,44,0,0.18183108340035803,976.4084775114255,3,0,2,0,1.0
11821,0,0.15758098520401922,32,1,3.5255223098117514,10550.360096341055,12,0,2,0,2.0
11822,0,0.19331244238477796,62,0,0.2903192364972598,8700.925611323008,10,0,1,0,1.0
11823,0,0.3224701248404313,69,0,1.1862824499048599,,12,0,0,0,2.0
11824,0,0.32446450059440834,36,0,7.07985737159568,1203.148792683981,10,1,1,0,0.0
11825,1,0.5436721225759331,63,0,1.818159004972873,8860.288790396793,2,0,0,1,2.0
11826,0,0.0070180910922550445,75,0,0.9734068210682104,8393.083358669459,6,0,0,1,0.0
11827,0,0.07016767212190406,51,0,0.7952219795819848,,8,0,1,0,1.0
11828,0,0.08516766709284368,40,0,5.158268106223582,1810.1289006418604,7,0,0,0,0.0
11829,1,0.17474971668042347,53,1,2.470521731962089,17677.528869892005,10,1,1,0,0.0
11830,0,0.25660361877620075,44,0,4.09995244612009,2897.1981484231324,7,0,3,1,2.0
11831,0,0.520504385206776,43,2,3.46471271160375,5811.730062248164,9,0,1,0,3.0
11832,0,0.46547367326933814,58,0,2.9840544417588273,5861.995275325739,11,0,2,0,1.0
11833,0,0.07216139092673915,29,0,1.4585457774664516,14988.699162210836,5,0,1,0,
11834,0,0.3561782217796474,31,0,0.4457895238705946,,7,0,1,0,
11835,0,0.03192789889060785,52,0,1.8114566955435125,6575.3885408945125,4,0,0,0,1.0
11836,0,0.35203285717608895,51,0,0.750180417626571,,6,0,1,0,1.0
11837,0,0.42569990820764275,56,0,0.1404362285815747,2126.814135337472,5,0,0,0,3.0
11838,0,0.4581779093203216,78,0,7.114985315804187,,8,0,1,0,1.0
11839,0,0.3225267753457188,53,0,0.28185794800562025,5028.142508841863,6,0,2,0,1.0
11840,0,0.20201963813312626,60,0,0.6433122514888798,1828.6729825451885,6,0,0,2,1.0
11841,0,0.3272426917159863,38,0,0.3326022770218948,6279.992409101471,6,0,0,0,1.0
11842,0,0.5740533673422269,62,0,0.3794377472526411,5454.111795183656,9,0,0,0,1.0
11843,0,0.09612961274510606,44,1,0.29886789820671367,,3,0,2,0,1.0
11844,0,0.25060867329887776,52,0,0.5840583438596195,,16,1,0,0,1.0
11845,0,0.12300036641630514,50,0,1.3103032277586013,,7,2,0,0,3.0
11846,1,0.6834714739156619,66,1,1.4344535039999724,,7,0,4,0,0.0
11847,0,0.3904818088407219,33,0,2.6934589838182146,2149.1122993852814,7,0,1,0,1.0
11848,0,0.05109962050776279,20,0,0.6061894354272741,20910.010796314735,5,0,0,0,1.0
11849,0,0.21708761243723315,49,0,0.04468902471581168,4240.540759410684,7,0,1,0,0.0
11850,0,0.3501424700708548,58,0,3.6092496923423583,,5,0,1,0,0.0
11851,1,0.3447613759809735,54,0,3.011293762487777,2890.409917509195,6,0,0,0,0.0
11852,0,0.048182456084092565,69,0,0.47252058293009797,1709.1926387196402,7,0,0,0,1.0
11853,0,0.18969948332947054,58,0,2.628777348714573,,3,0,1,0,0.0
11854,0,0.09327625463525535,44,0,1.2999573665568311,10470.466186247313,5,1,0,0,0.0
11855,1,0.08433317078901925,19,0,1.328382980055924,8247.255046394608,10,0,0,0,0.0
11856,0,0.12068405544259883,48,0,1.5222956307987874,7228.590404151142,6,1,0,0,1.0
11857,0,0.4007694872285343,66,0,3806.206174365123,11776.243431310664,6,1,3,0,0.0
11858,0,0.31030485285854326,46,0,0.47376610024607874,4148.922957817198,12,0,2,1,0.0
11859,0,0.158211423687209,52,1,1.632903859251879,6606.858138697837,8,0,1,0,0.0
11860,0,0.3055846968014064,57,0,0.9307784227756695,2784.08883127604,7,0,2,0,1.0
11861,0,0.18675426364229064,37,0,0.9669995469942708,4414.218173850272,3,0,0,0,1.0
11862,0,0.2161965200230367,60,1,3.4793439382525633,6734.871580754527,8,0,0,0,0.0
11863,1,0.16648196852747188,74,1,0.04282999380852332,568.6129779538187,9,0,2,0,0.0
11864,0,0.1759826802871656,49,0,4.105192148360691,3184.9837216640494,5,0,2,0,1.0
11865,0,0.030826734127746034,36,1,1.1147741539101919,,15,2,1,0,2.0
11866,0,0.09711089944898886,51,0,0.9442955862333762,4655.193485045538,8,0,1,0,0.0
11867,0,0.4356155503890901,20,0,1.4990844741119156,3580.7321583064327,9,0,1,0,1.0
11868,0,0.20810969647852406,56,0,0.6208357630560662,7423.503222580537,14,0,1,0,2.0
11869,0,19372.649070616986,58,0,0.2718114244955638,,9,0,1,0,1.0
11870,0,0.41792408184413654,75,1,2.1820412519161803,,6,0,0,0,0.0
11871,0,0.22359410418459727,49,0,7.230061973316156,11255.771230973669,7,0,0,0,0.0
11872,0,0.5753448630905412,57,0,3.7418061775080997,10197.052308621289,12,0,0,0,
